"url";"agents_name";"agents_job"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/12300843?view=summary";"Allan Dere";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/15449788?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/9769098?view=summary";"Louise Gimbert";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/28215735?view=summary";"Chia Pei Amy Chung";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/28215735?view=summary";"Yucong Wang";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-villeray-saint-michel-parc-extension/28873357?view=summary";"Anna Mancuso inc.";"Business corporation owned by a Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~westmount/26832979?view=summary";"Alexandra Fattal";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/28134180?view=summary";"Vi Vo";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/25600638?view=summary";"Khaled Hajjar";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~cote-saint-luc/22402529?view=summary";"Nathalie Elkouby";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/10415032?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/15091645?view=summary";"Esther Cohen";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/10568635?view=summary";"Rose-Michelle Nicolas";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/10568635?view=summary";"Martin Cheff";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/26418044?view=summary";"Thérèse Hilal";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/28084780?view=summary";"Patty Maihesudi";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/20297961?view=summary";"Pierre Tremblay";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/28147536?view=summary";"Christos Strifas";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/18983685?view=summary";"Omer Gamliel";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/18983685?view=summary";"Alicia Gamliel";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/28942228?view=summary";"Stephanie Rizzuto";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-verdun-ile-des-soeurs/18299211?view=summary";"Julien Bohbot";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/21148768?view=summary";"Charles Paiement";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/16856948?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/28323737?view=summary";"Khaled Hajjar";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/28048337?view=summary";"Gabrielle Rouleau";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/28048337?view=summary";"Anne Redding";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/28048337?view=summary";"Liane Redding";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/28453594?view=summary";"Anne-Marie Larue";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/20661027?view=summary";"Desirée Sánchez";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-riviere-des-prairies-pointe-aux-trembles/25363237?view=summary";"Joe Magri";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-riviere-des-prairies-pointe-aux-trembles/25363237?view=summary";"Giuliano Agostino";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/17644931?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/17115798?view=summary";"Sophia Chen";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-est/9741144?view=summary";"Pedro Requiz";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/20596208?view=summary";"Qiang Zhong";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/18645672?view=summary";"Isabelle Topalian";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/22244995?view=summary";"James He";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/12956943?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/20276386?view=summary";"Qiang Zhong";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~pointe-claire/14056675?view=summary";"Elizabeth Raposo";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/23182364?view=summary";"Dion Wang";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/25143622?view=summary";"Chia Pei Amy Chung";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/25143622?view=summary";"Yucong Wang";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/houses~for-rent~montreal-le-sud-ouest/14457974?view=summary";"Marc-André Francoeur";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/11528338?view=summary";"Diana Campbell";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/9122326?view=summary";"Stephen Gips";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/9122326?view=summary";"David Popowich";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/9122326?view=summary";"Tyler Le Warne";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/16339839?view=summary";"Yuan Zhang Immobilier inc.";"Business corporation owned by a Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/9554143?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~hampstead/12558629?view=summary";"Banny Bar";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~hampstead/12558629?view=summary";"Stella Steinberg";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/12577431?view=summary";"Diana Campbell";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/10708315?view=summary";"Tatiana Londono";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/14148401?view=summary";"Leslie Singerman";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/15014152?view=summary";"Zhuo Jun Qian";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/14349926?view=summary";"David Leblanc";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/14349926?view=summary";"LJ Aguinaga";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/19178746?view=summary";"Elise Oiknine";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/9399045?view=summary";"Lindsay Hart";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/9399045?view=summary";"Liza Kaufman";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/9399045?view=summary";"Alfee Kaufman";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-villeray-saint-michel-parc-extension/11279043?view=summary";"Gabriele Di Iorio";"Chartered Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/28261320?view=summary";"Galina Konovalova";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/10710395?view=summary";"Lily Li";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/16874294?view=summary";"Elias Bitar Inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/17534500?view=summary";"Stephanie Rizzuto";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/19760128?view=summary";"Tania Kalecheff";"Chartered Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/21418671?view=summary";"Gaston Crevier-Bélanger";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/20185709?view=summary";"Peter Kavouras";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/26267286?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/houses~for-rent~beaconsfield/18851843?view=summary";"Jessica Moore";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-rent~beaconsfield/18851843?view=summary";"Mark Moore";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-rent~beaconsfield/18851843?view=summary";"Stéphanie Nestor";"Chartered Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-mercier-hochelaga-maisonneuve/27425000?view=summary";"Stéphane Girard";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-mercier-hochelaga-maisonneuve/27425000?view=summary";"Marie-Claude Charbonneau";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/20925710?view=summary";"Julien Bohbot";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/20925710?view=summary";"Stéphane Azoulay";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/16167460?view=summary";"Hana Bazzi";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/16167460?view=summary";"Steven Bacolias";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/16284521?view=summary";"Weiluo Hu";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/11448055?view=summary";"Katia Samson";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~cote-saint-luc/12485262?view=summary";"Simin Maheri Inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/27494500?view=summary";"Ari Armen Kouyoumdjian";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/11521902?view=summary";"Sylvain Savignac";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/18057044?view=summary";"Jean-Philippe Massie";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/25458660?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/26461810?view=summary";"Tong Xu";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/28439739?view=summary";"Anna Donato";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/14398566?view=summary";"Stacy Bouchard-Burns";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/17805321?view=summary";"Michaël Revah";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/12077452?view=summary";"Abdelhadi Bouhatta";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/16277009?view=summary";"Eric Azoulay";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~westmount/26011517?view=summary";"Bonnie Sandler";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-outremont/25890438?view=summary";"Evidalia Mendez Welch";"Residential and Commercial Real Estate Broker"
